2004-08-04T10:00:00.000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T09:00:00.000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T10:00:00.000000, 1.14645835, 1.06954319, 1.04705897, 1.05951045, 1.15349403, 1.16340138, 1.13744494, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T11:00:00.000000, 1.14643706, 1.06953743, 1.04705946, 1.05950622, 1.15345026, 1.16335936, 1.13741323, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T12:00:00.000000, 1.14641202, 1.06953057, 1.04705995, 1.05950111, 1.15339889, 1.16331010, 1.13737610, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T13:00:00.000000, 1.14638697, 1.06952370, 1.04706056, 1.05949613, 1.15334751, 1.16326072, 1.13733898, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T14:00:00.000000, 1.14636179, 1.06951684, 1.04706117, 1.05949102, 1.15329626, 1.16321146, 1.13730185, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T15:00:00.000000, 1.14633675, 1.06950997, 1.04706179, 1.05948604, 1.15324489, 1.16316220, 1.13726460, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T16:00:00.000000, 1.14631170, 1.06950311, 1.04706228, 1.05948094, 1.15319352, 1.16311294, 1.13722747, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T17:00:00.000000, 1.14628665, 1.06949624, 1.04706289, 1.05947596, 1.15314227, 1.16306368, 1.13719035, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T18:00:00.000000, 1.14626160, 1.06948950, 1.04706338, 1.05947085, 1.15309089, 1.16301442, 1.13715322, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T19:00:00.000000, 1.14623643, 1.06948264, 1.04706399, 1.05946587, 1.15303965, 1.16296517, 1.13711610, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T20:00:00.000000, 1.14621138, 1.06947577, 1.04706460, 1.05946076, 1.15298840, 1.16291591, 1.13707910, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T21:00:00.000000, 1.14618633, 1.06946891, 1.04706509, 1.05945578, 1.15293715, 1.16286665, 1.13704197, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T22:00:00.000000, 1.14616128, 1.06946204, 1.04706571, 1.05945067, 1.15288578, 1.16281739, 1.13700485, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-21T23:00:00.000000, 1.14613623, 1.06945518, 1.04706620, 1.05944569, 1.15283465, 1.16276826, 1.13696785, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-22T00:00:00.000000, 1.14611119, 1.06944831, 1.04706681, 1.05944059, 1.15278340, 1.16271900, 1.13693072, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-22T01:00:00.000000, 1.14608614, 1.06944145, 1.04706730, 1.05943561, 1.15273215, 1.16266987, 1.13689372, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-22T02:00:00.000000, 1.14606109, 1.06943458, 1.04706791, 1.05943050, 1.15268090, 1.16262073, 1.13685660, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-22T03:00:00.000000, 1.14603604, 1.06942772, 1.04706840, 1.05942552, 1.15262978, 1.16257147, 1.13681960, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
2011-06-22T04:00:00.000000, 1.14601099, 1.06942085, 1.04706901, 1.05942041, 1.15257853, 1.16252234, 1.13678260, 1.11790001, 1.00000000, 1.00000000, 1.00000000, 1.00000000
